asset_type_score,asset_type,campaign_volume_tier,campaign_volume_score,total_leads_delivered,engagement_sequence,engagement_sequence_score,audience_type,audience_type_score,company_size_score,email1_opened,email1_clicked,email2_opened,email2_clicked,total_engagements,fit_score,intent_score,campaign_quality_score,combined_score,is_executive,has_engagement,email1_engagement,email2_engagement,total_engagement_score,unsubscribed
0.4,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,8.0,1.0,0.0,1.0,0.0,2.0,100.0,63.000000000000014,45.0,83.4,0.0,1.0,1.0,1.0,2.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,72.50000000000001,14.000000000000002,45.0,52.20000000000001,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,72.50000000000001,14.000000000000002,45.0,52.20000000000001,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,6.0,0.0,0.0,0.0,0.0,0.0,64.99999999999999,14.000000000000002,45.0,47.7,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,85.0,14.000000000000002,45.0,59.7,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,100.0,14.000000000000002,45.0,68.7,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0,0.0,3.0,85.0,75.50000000000001,45.0,78.15,0.0,1.0,2.0,1.0,3.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,72.50000000000001,14.000000000000002,45.0,52.20000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,6.0,1.0,0.0,1.0,0.0,2.0,64.99999999999999,63.000000000000014,45.0,62.39999999999999,0.0,1.0,1.0,1.0,2.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,72.50000000000001,14.000000000000002,45.0,52.20000000000001,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,4.0,0.0,0.0,0.0,0.0,0.0,50.0,14.000000000000002,45.0,38.7,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,72.50000000000001,14.000000000000002,45.0,52.20000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,4.0,0.0,0.0,0.0,0.0,0.0,50.0,14.000000000000002,45.0,38.7,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,8.0,1.0,0.0,1.0,0.0,2.0,80.0,63.000000000000014,45.0,71.4,1.0,1.0,1.0,1.0,2.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.6,0.0,1.0,7.0,0.0,0.0,1.0,0.0,1.0,92.5,38.5,45.0,71.55,0.0,1.0,0.0,1.0,1.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,8.0,1.0,0.0,1.0,1.0,3.0,80.0,75.50000000000001,45.0,75.15,1.0,1.0,1.0,2.0,3.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.6,0.0,1.0,8.0,1.0,0.0,0.0,0.0,1.0,100.0,38.5,45.0,76.05,0.0,1.0,1.0,0.0,1.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,8.0,1.0,0.0,1.0,1.0,3.0,80.0,75.50000000000001,45.0,75.15,0.0,1.0,1.0,2.0,3.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,72.50000000000001,14.000000000000002,45.0,52.20000000000001,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,72.50000000000001,14.000000000000002,45.0,52.20000000000001,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,8.0,0.0,0.0,0.0,0.0,0.0,80.0,14.000000000000002,45.0,56.7,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,70.0,14.000000000000002,45.0,50.7,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,4.0,0.0,0.0,0.0,0.0,0.0,50.0,14.000000000000002,45.0,38.7,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,4.0,0.0,0.0,0.0,0.0,0.0,50.0,14.000000000000002,45.0,38.7,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,92.5,14.000000000000002,45.0,64.2,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,72.50000000000001,14.000000000000002,45.0,52.20000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,72.50000000000001,14.000000000000002,45.0,52.20000000000001,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,4.0,1.0,0.0,1.0,0.0,2.0,50.0,63.000000000000014,45.0,53.400000000000006,0.0,1.0,1.0,1.0,2.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,72.50000000000001,14.000000000000002,45.0,52.20000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,4.0,0.0,0.0,0.0,0.0,0.0,50.0,14.000000000000002,45.0,38.7,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,72.50000000000001,14.000000000000002,45.0,52.20000000000001,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,6.0,0.0,0.0,0.0,0.0,0.0,64.99999999999999,14.000000000000002,45.0,47.7,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,7.0,1.0,0.0,1.0,1.0,3.0,92.5,75.50000000000001,45.0,82.65,0.0,1.0,1.0,2.0,3.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,7.0,1.0,0.0,1.0,1.0,3.0,72.50000000000001,75.50000000000001,45.0,70.65,0.0,1.0,1.0,2.0,3.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,7.0,1.0,0.0,1.0,1.0,3.0,72.50000000000001,75.50000000000001,45.0,70.65,0.0,1.0,1.0,2.0,3.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,72.50000000000001,14.000000000000002,45.0,52.20000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,85.0,14.000000000000002,45.0,59.7,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,8.0,1.0,0.0,1.0,1.0,3.0,80.0,75.50000000000001,45.0,75.15,1.0,1.0,1.0,2.0,3.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,70.0,14.000000000000002,45.0,50.7,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,8.0,0.0,0.0,0.0,0.0,0.0,80.0,14.000000000000002,45.0,56.7,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,7.0,1.0,0.0,1.0,1.0,3.0,72.50000000000001,75.50000000000001,45.0,70.65,1.0,1.0,1.0,2.0,3.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,72.50000000000001,14.000000000000002,45.0,52.20000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,8.0,0.0,0.0,0.0,0.0,0.0,80.0,14.000000000000002,45.0,56.7,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,72.50000000000001,14.000000000000002,45.0,52.20000000000001,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,72.50000000000001,14.000000000000002,45.0,52.20000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,72.50000000000001,14.000000000000002,45.0,52.20000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,72.50000000000001,14.000000000000002,45.0,52.20000000000001,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,8.0,1.0,0.0,1.0,0.0,2.0,100.0,63.000000000000014,45.0,83.4,0.0,1.0,1.0,1.0,2.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,8.0,0.0,0.0,0.0,0.0,0.0,80.0,14.000000000000002,45.0,56.7,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,8.0,1.0,0.0,1.0,1.0,3.0,80.0,75.50000000000001,45.0,75.15,0.0,1.0,1.0,2.0,3.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,7.0,1.0,1.0,1.0,1.0,4.0,72.50000000000001,88.00000000000001,45.0,74.4,0.0,1.0,2.0,2.0,4.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,72.50000000000001,14.000000000000002,45.0,52.20000000000001,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,72.50000000000001,14.000000000000002,45.0,52.20000000000001,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.6,0.0,1.0,8.0,1.0,0.0,0.0,0.0,1.0,100.0,38.5,45.0,76.05,0.0,1.0,1.0,0.0,1.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,6.0,0.0,0.0,0.0,0.0,0.0,64.99999999999999,14.000000000000002,45.0,47.7,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,72.50000000000001,14.000000000000002,45.0,52.20000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,72.50000000000001,14.000000000000002,45.0,52.20000000000001,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,7.0,1.0,0.0,1.0,1.0,3.0,72.50000000000001,75.50000000000001,45.0,70.65,0.0,1.0,1.0,2.0,3.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,7.0,1.0,0.0,1.0,0.0,2.0,72.50000000000001,63.000000000000014,45.0,66.9,0.0,1.0,1.0,1.0,2.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,72.50000000000001,14.000000000000002,45.0,52.20000000000001,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,72.50000000000001,14.000000000000002,45.0,52.20000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,92.5,14.000000000000002,45.0,64.2,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,4.0,0.0,0.0,0.0,0.0,0.0,50.0,14.000000000000002,45.0,38.7,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,6.0,1.0,0.0,1.0,0.0,2.0,85.0,63.000000000000014,45.0,74.4,0.0,1.0,1.0,1.0,2.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,85.0,14.000000000000002,45.0,59.7,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,72.50000000000001,14.000000000000002,45.0,52.20000000000001,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,72.50000000000001,14.000000000000002,45.0,52.20000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,72.50000000000001,14.000000000000002,45.0,52.20000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,4.0,1.0,0.0,1.0,0.0,2.0,50.0,63.000000000000014,45.0,53.400000000000006,0.0,1.0,1.0,1.0,2.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,72.50000000000001,14.000000000000002,45.0,52.20000000000001,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,4.0,1.0,0.0,1.0,1.0,3.0,50.0,75.50000000000001,45.0,57.150000000000006,0.0,1.0,1.0,2.0,3.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,7.0,1.0,0.0,1.0,1.0,3.0,72.50000000000001,75.50000000000001,45.0,70.65,1.0,1.0,1.0,2.0,3.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,8.0,1.0,0.0,1.0,1.0,3.0,80.0,75.50000000000001,45.0,75.15,1.0,1.0,1.0,2.0,3.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,7.0,1.0,0.0,1.0,1.0,3.0,72.50000000000001,75.50000000000001,45.0,70.65,1.0,1.0,1.0,2.0,3.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,7.0,1.0,0.0,1.0,1.0,3.0,72.50000000000001,75.50000000000001,45.0,70.65,1.0,1.0,1.0,2.0,3.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,72.50000000000001,14.000000000000002,45.0,52.20000000000001,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,72.50000000000001,14.000000000000002,45.0,52.20000000000001,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,100.0,14.000000000000002,45.0,68.7,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,72.50000000000001,14.000000000000002,45.0,52.20000000000001,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,8.0,0.0,0.0,0.0,0.0,0.0,80.0,14.000000000000002,45.0,56.7,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,8.0,0.0,0.0,0.0,0.0,0.0,80.0,14.000000000000002,45.0,56.7,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,8.0,1.0,0.0,1.0,1.0,3.0,80.0,75.50000000000001,45.0,75.15,0.0,1.0,1.0,2.0,3.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,6.0,1.0,0.0,1.0,0.0,2.0,64.99999999999999,63.000000000000014,45.0,62.39999999999999,0.0,1.0,1.0,1.0,2.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.6,0.0,0.5,4.0,0.0,0.0,1.0,0.0,1.0,50.0,38.5,45.0,46.05,1.0,1.0,0.0,1.0,1.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,72.50000000000001,14.000000000000002,45.0,52.20000000000001,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,4.0,1.0,0.0,1.0,0.0,2.0,50.0,63.000000000000014,45.0,53.400000000000006,0.0,1.0,1.0,1.0,2.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,72.50000000000001,14.000000000000002,45.0,52.20000000000001,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,72.50000000000001,14.000000000000002,45.0,52.20000000000001,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,6.0,1.0,0.0,1.0,0.0,2.0,85.0,63.000000000000014,45.0,74.4,0.0,1.0,1.0,1.0,2.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,4.0,0.0,0.0,0.0,0.0,0.0,50.0,14.000000000000002,45.0,38.7,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,70.0,14.000000000000002,45.0,50.7,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,100.0,14.000000000000002,45.0,68.7,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,8.0,0.0,0.0,0.0,0.0,0.0,80.0,14.000000000000002,45.0,56.7,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,7.0,1.0,1.0,1.0,1.0,4.0,72.50000000000001,88.00000000000001,45.0,74.4,0.0,1.0,2.0,2.0,4.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,72.50000000000001,14.000000000000002,45.0,52.20000000000001,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,4.0,0.0,0.0,0.0,0.0,0.0,50.0,14.000000000000002,45.0,38.7,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,8.0,1.0,0.0,1.0,0.0,2.0,80.0,63.000000000000014,45.0,71.4,0.0,1.0,1.0,1.0,2.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,7.0,1.0,0.0,1.0,1.0,3.0,92.5,75.50000000000001,45.0,82.65,0.0,1.0,1.0,2.0,3.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,4.0,0.0,0.0,0.0,0.0,0.0,50.0,14.000000000000002,45.0,38.7,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,7.0,1.0,1.0,1.0,1.0,4.0,72.50000000000001,88.00000000000001,45.0,74.4,1.0,1.0,2.0,2.0,4.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,72.50000000000001,14.000000000000002,45.0,52.20000000000001,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,72.50000000000001,14.000000000000002,45.0,52.20000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,35.0,14.000000000000002,45.0,29.7,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,6.0,1.0,0.0,1.0,0.0,2.0,64.99999999999999,63.000000000000014,45.0,62.39999999999999,1.0,1.0,1.0,1.0,2.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,8.0,0.0,0.0,0.0,0.0,0.0,80.0,14.000000000000002,45.0,56.7,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,8.0,0.0,0.0,0.0,0.0,0.0,80.0,14.000000000000002,45.0,56.7,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,92.5,14.000000000000002,45.0,64.2,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,8.0,0.0,0.0,0.0,0.0,0.0,80.0,14.000000000000002,45.0,56.7,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,8.0,0.0,0.0,0.0,0.0,0.0,80.0,14.000000000000002,45.0,56.7,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,72.50000000000001,14.000000000000002,45.0,52.20000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,8.0,1.0,0.0,1.0,1.0,3.0,80.0,75.50000000000001,45.0,75.15,0.0,1.0,1.0,2.0,3.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,72.50000000000001,14.000000000000002,45.0,52.20000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,8.0,0.0,0.0,0.0,0.0,0.0,80.0,14.000000000000002,45.0,56.7,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,4.0,1.0,1.0,1.0,0.0,3.0,50.0,75.50000000000001,45.0,57.150000000000006,0.0,1.0,2.0,1.0,3.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,72.50000000000001,14.000000000000002,45.0,52.20000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,4.0,0.0,0.0,0.0,0.0,0.0,50.0,14.000000000000002,45.0,38.7,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,4.0,0.0,0.0,0.0,0.0,0.0,50.0,14.000000000000002,45.0,38.7,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,72.50000000000001,14.000000000000002,45.0,52.20000000000001,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,8.0,0.0,0.0,0.0,0.0,0.0,80.0,14.000000000000002,45.0,56.7,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,4.0,0.0,0.0,0.0,0.0,0.0,50.0,14.000000000000002,45.0,38.7,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,6.0,0.0,0.0,0.0,0.0,0.0,64.99999999999999,14.000000000000002,45.0,47.7,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,7.0,1.0,0.0,1.0,1.0,3.0,72.50000000000001,75.50000000000001,45.0,70.65,1.0,1.0,1.0,2.0,3.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,8.0,0.0,0.0,0.0,0.0,0.0,80.0,14.000000000000002,45.0,56.7,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,7.0,1.0,1.0,1.0,1.0,4.0,72.50000000000001,88.00000000000001,45.0,74.4,1.0,1.0,2.0,2.0,4.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,72.50000000000001,14.000000000000002,45.0,52.20000000000001,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,72.50000000000001,14.000000000000002,45.0,52.20000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,72.50000000000001,14.000000000000002,45.0,52.20000000000001,1.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,7.0,1.0,0.0,1.0,1.0,3.0,72.50000000000001,75.50000000000001,45.0,70.65,0.0,1.0,1.0,2.0,3.0,0.0
